rmsd
Frame,binding_site
154.0,1.9987222401808800
155.0,2.131011335511330
156.0,2.225276795299100
157.0,2.4908757141530500
158.0,2.106002983839660
159.0,2.831887669365280
160.0,2.7690027856261300
161.0,3.0758269726284100
162.0,2.905881204013260
163.0,2.9497538989772000
164.0,2.7497125092257300
165.0,2.80576652212773
166.0,2.9844775130891600
167.0,2.7833974122952800
168.0,2.545327919759550
169.0,2.448445221912790
170.0,2.7721656271476600
171.0,2.8361082473030600
172.0,2.9248185159066600
173.0,2.9014191420392000
174.0,2.7690834431098900
175.0,2.9801725663758600
176.0,2.7696371210428200
177.0,2.591832757984180
178.0,2.644339640158150
179.0,2.6370614166970400
180.0,2.798969515380210
181.0,3.1544294582987800
182.0,2.854133141721610
183.0,2.6277858430374200
184.0,2.7593003736397100
185.0,2.507746784695270
186.0,3.142971944835350
187.0,2.822776040181200
188.0,2.9696083765053500
189.0,3.1970480325593600
190.0,2.7245377900223600
191.0,2.9599317581464800
192.0,2.810862025598000
193.0,2.6133012159270800
194.0,2.8741810265102800
195.0,3.149362785468640
196.0,2.4678392735665500
197.0,2.5578479903244000
198.0,3.0861605506511400
199.0,2.9701488439256500
200.0,2.73878053633546
201.0,2.777894279928140
202.0,2.606193065719050
203.0,2.6955221613701500
204.0,2.7793210754237900
205.0,3.382879877427570
206.0,3.1042019698793200
207.0,3.005829244464180
208.0,2.774648084820550
209.0,3.0766057113021500
210.0,2.8925924241846800
211.0,2.9214061489997500
212.0,2.947293195962100
213.0,2.8460524661735300
214.0,2.7452499926719800
215.0,2.4738928637223400
216.0,2.407466471637120
217.0,2.520137522865880
218.0,2.5971363845667700
219.0,2.866378302706690
220.0,2.8816653397417800
221.0,2.6941332218137500
222.0,3.01356981622735
223.0,2.8794594111943900
224.0,2.6762476609984400
225.0,2.429970277712370
226.0,2.5513090817521700
227.0,2.566797534208000
228.0,3.0115613350102100
229.0,2.8290598876054600
230.0,2.8346840812406300
231.0,2.732416735208810
232.0,2.5647808601395000
233.0,2.6583142282643600
234.0,2.7770631114753800
235.0,2.77101195023383
236.0,2.6835050509114400
237.0,2.876744314579160
238.0,3.408591812136940
239.0,2.785675522233080
240.0,3.7228308033053400
241.0,3.2748066349583700
242.0,2.7675082412905300
243.0,3.3995194359783300
244.0,3.038435140135660
245.0,3.176291079737730
246.0,3.6150955018975800
247.0,2.877377887837760
248.0,3.176263303490450
249.0,3.129642292110640
250.0,3.051294421212940
251.0,2.5477083920070200
252.0,3.157102658284240
253.0,2.5577919038430100
254.0,3.046065152776330
255.0,2.871643665206370
256.0,3.049225427632890
257.0,3.1630805579445000
258.0,3.586979877717260
259.0,3.318267474860150
260.0,3.502371569950640
261.0,2.9458624954218800
262.0,2.802448036574030
263.0,2.8478243267505500
264.0,3.330471795608040
265.0,2.743301812171760
266.0,2.339120220993240
267.0,2.372899673215570
268.0,2.4814627861747400
269.0,2.8455900066325700
270.0,2.539139314803610
271.0,2.816538059690480
272.0,2.5448792487628500
273.0,2.5417227021268500
274.0,2.516042714116520
275.0,3.098101733865360
276.0,2.634722646453720
277.0,2.460219541062610
278.0,2.404749263007290
279.0,1.8995435171684300
280.0,2.0619771779153200
281.0,2.4142139806448100
282.0,2.043523610926020
283.0,1.9486117676118400
284.0,2.254166369921760
285.0,2.361112471265700
286.0,2.274708857788730
287.0,2.2701905430364800
288.0,2.547041834919380
289.0,2.476637206491650
290.0,2.523642911735950
291.0,1.9359012668256900
292.0,1.9324868161434500
293.0,1.8832172937192100
294.0,2.427499857873740
295.0,2.342095044697890
296.0,2.4672934294294500
297.0,2.0018926588644400
298.0,1.7376644534164500
299.0,1.9462856791103100
300.0,1.9555657331121500
301.0,1.858382931271560
